alpha_2,alpha_3,analytics_storage,brand,browser,current_progress,engagement_time_msec,event_origin,event_time,event_type,flag,ga_session_id,install_store,localization_id,location,model,model_number,name,numeric,official_name,os,place,selection,session_number,specification,state,user_action_detail,user_id,user_params/brand,user_params/campaign_name,user_params/context,user_params/dclid,user_params/gclid,user_params/is_active_user,user_params/marketing_id,user_params/medium,user_params/model,user_params/model_number,user_params/os,user_params/source,user_params/specification,user_params/srsltid,user_params/term,user_params/transaction_id,value
CA,CAN,Yes,Apple,,,77858.0,auto,1703225309894,App Opened,🇨🇦,,Null,es,,iPhone,16,Canada,124,,iOS,-1.0,,,X,2.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,83.0
AT,AUT,Yes,Apple,,,63960.0,auto,1703225367726,Swipe,🇦🇹,,Null,es,Search Results,iPhone,15,Austria,40,Republic of Austria,iOS,8.0,,,Max,8.0,Shared Content,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,54.0
CA,CAN,Yes,Apple,,,85390.0,auto,1703225426508,App Closed,🇨🇦,,Null,en,,iPhone,16,Canada,124,,iOS,-1.0,,,X,0.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,68.0
AT,AUT,Yes,Apple,,,53088.0,auto,1703225511873,Content Viewed,🇦🇹,,Null,en,Feed,iPhone,15,Austria,40,Republic of Austria,iOS,-1.0,,,Max,9.0,Shared Content,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,62.0
AT,AUT,Yes,Apple,,,60438.0,auto,1703225576127,Search Initiated,🇦🇹,,Null,es,Content Page,iPhone,15,Austria,40,Republic of Austria,iOS,34.0,TRUE,-1,Max,0.0,Viewed User Profile,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,68.0
AT,AUT,Yes,Apple,,,78398.0,auto,1703225688214,Scroll,🇦🇹,,Null,en,Home Screen,iPhone,15,Austria,40,Republic of Austria,iOS,34.0,,,Max,2.0,Viewed User Profile,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,36.0
CZ,CZE,Yes,Apple,,,7758.0,auto,1703225916832,Content Viewed,🇨🇿,,Null,es,Profile,iPhone,11,Czechia,203,Czech Republic,iOS,3.0,,,Pro,4.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,74.0
CZ,CZE,Yes,Apple,,,84570.0,auto,1703225957478,Long Press,🇨🇿,,Null,en,,iPhone,11,Czechia,203,Czech Republic,iOS,8.0,,,Pro,4.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,20.0
BE,BEL,Yes,Apple,,,64807.0,auto,1703226185358,Swipe,🇧🇪,,Null,es,Notifications,iPhone,10,Belgium,56,Kingdom of Belgium,iOS,8.0,,-1,Max,7.0,,dSSCRg7aw4X2na79,Apple,,,,,,dlCxVB7X9WOw,,iPhone,10,iOS,,Max,,,,73.0
CZ,CZE,Yes,Apple,,,96242.0,auto,1703226387509,Scroll,🇨🇿,,Null,es,Home Screen,iPhone,11,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,3.0,Viewed Article,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,94.0
CA,CAN,Yes,Apple,,,48408.0,auto,1703226767072,Content Shared,🇨🇦,,Null,es,,iPhone,16,Canada,124,,iOS,8.0,,,X,2.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,41.0
CZ,CZE,undefined,Apple,,,63824.0,auto,1703227139436,Swipe,🇨🇿,,Null,es,,iPhone,11,Czechia,203,Czech Republic,iOS,8.0,,,Pro,0.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,53.0
BE,BEL,Yes,Apple,,,93676.0,auto,1703227379510,Search Initiated,🇧🇪,,Null,en,Search Results,iPhone,8,Belgium,56,Kingdom of Belgium,iOS,34.0,,,X,0.0,Toggled Dark Mode,kql7PJPvPj0UJYFE,Apple,,,,,,cQbPoB60nhNB,,iPhone,8,iOS,,X,,,,70.0
AT,AUT,Yes,Apple,,,62194.0,auto,1703227647500,App Opened,🇦🇹,,Null,en,,iPhone,15,Austria,40,Republic of Austria,iOS,-1.0,,-1,Max,5.0,,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,95.0
CA,CAN,Yes,Apple,,,2893.0,auto,1703227785961,App Closed,🇨🇦,,Null,en,Content Page,iPhone,16,Canada,124,,iOS,3.0,,-1,X,3.0,Viewed Article,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,72.0
AT,AUT,Yes,Apple,,,5591.0,auto,1703227835730,Search Initiated,🇦🇹,,Null,es,Search Results,iPhone,15,Austria,40,Republic of Austria,iOS,-1.0,,-1,Max,7.0,Viewed User Profile,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,45.0
AT,AUT,,Apple,,,,,1703228159827,,🇦🇹,,,,,iPhone,15,Austria,40,Republic of Austria,iOS,,,,Max,,,CULtpgQcRLhJNBD6,Apple,,,,,,,,iPhone,15,iOS,,Max,,,bOZFC6iYPut7Tumd,
CZ,CZE,Yes,Apple,,,99026.0,auto,1703228219217,App Opened,🇨🇿,,Null,en,,iPhone,11,Czechia,203,Czech Republic,iOS,-1.0,,-1,Pro,0.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,74.0
CA,CAN,Yes,Apple,,,32971.0,auto,1703228402646,App Closed,🇨🇦,,Null,en,,iPhone,16,Canada,124,,iOS,34.0,,-1,X,4.0,Checked Notifications,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,18.0
CA,CAN,Yes,Apple,,,43376.0,auto,1703228666931,Search Initiated,🇨🇦,,Null,en,,iPhone,16,Canada,124,,iOS,-1.0,,,X,3.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,94.0
CA,CAN,Yes,Apple,,,57153.0,auto,1703228677723,Scroll,🇨🇦,,Null,es,,iPhone,16,Canada,124,,iOS,3.0,,,X,3.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,29.0
CZ,CZE,Yes,Apple,,,87645.0,auto,1703228760380,Long Press,🇨🇿,,Null,es,Content Page,iPhone,11,Czechia,203,Czech Republic,iOS,34.0,TRUE,,Pro,8.0,Checked Notifications,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,91.0
CZ,CZE,Yes,Apple,,,15551.0,auto,1703228825527,Long Press,🇨🇿,,Null,en,,iPhone,11,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,3.0,Checked Notifications,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,76.0
AT,AUT,Yes,Apple,,,38759.0,auto,1703229031067,App Closed,🇦🇹,{{ga-sid}},Null,es,,iPhone,15,Austria,40,Republic of Austria,iOS,34.0,,-1,Max,7.0,,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,46.0
CZ,CZE,Yes,Apple,,,74394.0,auto,1703229086889,App Closed,🇨🇿,,Null,en,,iPhone,11,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,9.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,40.0
CA,CAN,Yes,Apple,,,39262.0,auto,1703229223255,App Opened,🇨🇦,,Null,en,,iPhone,16,Canada,124,,iOS,3.0,,,X,4.0,Toggled Dark Mode,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,65.0
CA,CAN,Yes,Apple,,,26020.0,auto,1703229268338,Long Press,🇨🇦,,Null,en,,iPhone,16,Canada,124,,iOS,3.0,TRUE,-1,X,6.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,87.0
CZ,CZE,Yes,Apple,,,13491.0,auto,1703229278053,Long Press,🇨🇿,,Null,es,,iPhone,11,Czechia,203,Czech Republic,iOS,3.0,,-1,Pro,5.0,Shared Content,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,45.0
AT,AUT,Yes,Apple,,,37851.0,auto,1703229311282,Scroll,🇦🇹,,Null,en,Settings,iPhone,15,Austria,40,Republic of Austria,iOS,-1.0,,-1,Max,5.0,,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,68.0
CA,CAN,Yes,Apple,,,59666.0,auto,1703229354142,Click,🇨🇦,,Null,es,Feed,iPhone,16,Canada,124,,iOS,34.0,,-1,X,3.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,60.0
CA,CAN,Yes,Apple,,,26435.0,auto,1703229748081,Swipe,🇨🇦,,Null,en,Content Page,iPhone,16,Canada,124,,iOS,8.0,,,X,9.0,Shared Content,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,85.0
BE,BEL,Yes,Apple,,,30684.0,auto,1703229926898,Search Initiated,🇧🇪,,Null,es,,iPhone,10,Belgium,56,Kingdom of Belgium,iOS,3.0,,,Max,2.0,,dSSCRg7aw4X2na79,Apple,,,,,,dlCxVB7X9WOw,,iPhone,10,iOS,,Max,,,,95.0
CZ,CZE,Yes,Apple,,,51464.0,auto,1703230189946,Scroll,🇨🇿,,Null,en,Home Screen,iPhone,11,Czechia,203,Czech Republic,iOS,8.0,,,Pro,7.0,Shared Content,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,47.0
BE,BEL,Yes,Apple,,,8474.0,auto,1703230438384,Scroll,🇧🇪,,Null,es,Settings,iPhone,8,Belgium,56,Kingdom of Belgium,iOS,8.0,,,X,5.0,Viewed Article,kql7PJPvPj0UJYFE,Apple,,,,,,cQbPoB60nhNB,,iPhone,8,iOS,,X,,,,69.0
BE,BEL,Yes,Apple,,,65618.0,auto,1703230460826,Swipe,🇧🇪,,Null,es,Home Screen,iPhone,13,Belgium,56,Kingdom of Belgium,iOS,8.0,TRUE,-1,Max,7.0,,is3FOyN7UWcCDDCB,Apple,,,,,,dvC8sDlYUk4M,,iPhone,13,iOS,,Max,,,,86.0
AT,AUT,Yes,Apple,,,82126.0,auto,1703230565433,App Closed,🇦🇹,,Null,es,,iPhone,9,Austria,40,Republic of Austria,iOS,34.0,,,Max,9.0,Checked Notifications,nEd3jqmnL7eOoOgq,Apple,,,,,,aOPLgUFvuqXw,,iPhone,9,iOS,,Max,,,,63.0
AT,AUT,Yes,Apple,,,41587.0,auto,1703230805480,App Closed,🇦🇹,,Null,es,Home Screen,iPhone,15,Austria,40,Republic of Austria,iOS,34.0,,,Max,5.0,,CULtpgQcRLhJNBD6,Apple,,,,,,bOZFC6iYPut7,,iPhone,15,iOS,,Max,,,,64.0
CA,CAN,Yes,Apple,,,58713.0,auto,1703231017610,Content Shared,🇨🇦,,Null,es,,iPhone,16,Canada,124,,iOS,3.0,,-1,X,2.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,34.0
BE,BEL,Yes,Apple,,,21264.0,auto,1703231167998,Content Shared,🇧🇪,,Null,es,,iPhone,13,Belgium,56,Kingdom of Belgium,iOS,34.0,,-1,Max,2.0,,is3FOyN7UWcCDDCB,Apple,,,,,,dvC8sDlYUk4M,,iPhone,13,iOS,,Max,,,,29.0
CA,CAN,Yes,Apple,,,35780.0,auto,1703231332560,App Opened,🇨🇦,,Null,en,,iPhone,16,Canada,124,,iOS,34.0,,,X,5.0,Searched,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,67.0
CZ,CZE,Yes,Apple,,,40082.0,auto,1703231353504,Long Press,🇨🇿,,Null,es,,iPhone,11,Czechia,203,Czech Republic,iOS,34.0,,,Pro,2.0,Shared Content,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,55.0
CZ,CZE,Yes,Apple,,,11447.0,auto,1703231984365,App Closed,🇨🇿,,Null,es,Feed,iPhone,11,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,1.0,Viewed Article,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,49.0
BE,BEL,Yes,Apple,,,99522.0,auto,1703232538848,Click,🇧🇪,,Null,es,,iPhone,10,Belgium,56,Kingdom of Belgium,iOS,3.0,,,Max,7.0,,dSSCRg7aw4X2na79,Apple,,,,,,dlCxVB7X9WOw,,iPhone,10,iOS,,Max,,,,29.0
CZ,CZE,Yes,Apple,,,1587.0,auto,1703232787997,Double Tap,🇨🇿,,Null,es,,iPhone,11,Czechia,203,Czech Republic,iOS,34.0,,,Pro,0.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,64.0
CA,CAN,Yes,Apple,,,38389.0,auto,1703232842626,Content Shared,🇨🇦,,Null,es,Feed,iPhone,16,Canada,124,,iOS,-1.0,,-1,X,6.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,81.0
CZ,CZE,Yes,Apple,,,78947.0,auto,1703233041736,Swipe,🇨🇿,,Null,en,,iPhone,11,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,6.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,42.0
CA,CAN,Yes,Apple,,,93838.0,auto,1703233303181,App Opened,🇨🇦,,Null,en,,iPhone,16,Canada,124,,iOS,3.0,,,X,0.0,,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,32.0
BE,BEL,Yes,Apple,,,33709.0,auto,1703233360886,Long Press,🇧🇪,,Null,en,,iPhone,10,Belgium,56,Kingdom of Belgium,iOS,8.0,,-1,Max,7.0,,dSSCRg7aw4X2na79,Apple,,,,,,dlCxVB7X9WOw,,iPhone,10,iOS,,Max,,,,38.0
CZ,CZE,Yes,Apple,,,89143.0,auto,1703233688190,Double Tap,🇨🇿,,Null,en,,iPhone,11,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,4.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,19.0
BE,BEL,Yes,Apple,,,67887.0,auto,1703233729460,Click,🇧🇪,,Null,en,Home Screen,iPhone,8,Belgium,56,Kingdom of Belgium,iOS,-1.0,,,X,2.0,,kql7PJPvPj0UJYFE,Apple,,,,,,cQbPoB60nhNB,,iPhone,8,iOS,,X,,,,25.0
ES,ESP,Yes,Apple,,,60769.0,auto,1703233949009,App Closed,🇪🇸,,Null,en,,iPhone,16,Spain,724,Kingdom of Spain,iOS,3.0,,-1,Ultra,4.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,53.0
BE,BEL,Yes,Apple,,,8324.0,auto,1703234332464,App Closed,🇧🇪,,Null,en,,iPhone,12,Belgium,56,Kingdom of Belgium,iOS,3.0,,,,5.0,Checked Notifications,FUBxKf7JtqUgyzg6,Apple,,,,,,cO0tcA7VgSzZ,,iPhone,12,iOS,,,,,,35.0
CA,CAN,Yes,Apple,,,41690.0,auto,1703234542717,Content Viewed,🇨🇦,,Null,es,Search Results,iPhone,16,Canada,124,,iOS,34.0,,-1,X,8.0,Searched,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,78.0
ES,ESP,Yes,Apple,,,67553.0,auto,1703234689655,Scroll,🇪🇸,,Null,en,Settings,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,-1,Ultra,1.0,Viewed Article,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,52.0
ES,ESP,Yes,Apple,,,62664.0,auto,1703234804500,App Opened,🇪🇸,,Null,en,Feed,iPhone,16,Spain,724,Kingdom of Spain,iOS,3.0,,,Ultra,6.0,Viewed Article,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,47.0
CZ,CZE,Yes,Apple,,,9045.0,auto,1703234924953,Search Initiated,🇨🇿,,Null,en,,iPhone,11,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,3.0,,UtIU47M727ncb7ye,Apple,,,,,,jorswoMlYrJb,,iPhone,11,iOS,,Pro,,,,88.0
ES,ESP,Yes,Apple,,,66391.0,auto,1703235070736,Double Tap,🇪🇸,,Null,en,,iPhone,16,Spain,724,Kingdom of Spain,iOS,34.0,,,Ultra,4.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,75.0
ES,ESP,Yes,Apple,,,72393.0,auto,1703235473827,Content Shared,🇪🇸,,Null,es,Search Results,iPhone,16,Spain,724,Kingdom of Spain,iOS,8.0,,-1,Ultra,5.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,80.0
ES,ESP,Yes,Apple,,,16937.0,auto,1703235489129,App Opened,🇪🇸,,Null,es,,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,,Ultra,0.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,35.0
ES,ESP,undefined,Apple,,,99790.0,auto,1703235515167,Double Tap,🇪🇸,,Null,es,Search Results,iPhone,16,Spain,724,Kingdom of Spain,iOS,8.0,,,Ultra,6.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,27.0
ES,ESP,Yes,Apple,,,36890.0,auto,1703235629884,Long Press,🇪🇸,{{ga-sid}},Null,es,,iPhone,16,Spain,724,Kingdom of Spain,iOS,3.0,,,Ultra,9.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,49.0
ES,ESP,Yes,Apple,,,16989.0,auto,1703235807389,Swipe,🇪🇸,,Null,en,Profile,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,-1,Ultra,5.0,Shared Content,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,86.0
ES,ESP,Yes,Apple,,,80010.0,auto,1703235966182,Search Initiated,🇪🇸,,Null,en,Settings,iPhone,16,Spain,724,Kingdom of Spain,iOS,8.0,,,Ultra,7.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,69.0
ES,ESP,Yes,Apple,,,92370.0,auto,1703236356492,App Closed,🇪🇸,,Null,en,Settings,iPhone,16,Spain,724,Kingdom of Spain,iOS,3.0,,-1,Ultra,9.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,63.0
ES,ESP,Yes,Apple,,,21883.0,auto,1703236376250,Content Viewed,🇪🇸,,Null,en,,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,,Ultra,1.0,Clicked Advertisement,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,67.0
ES,ESP,Yes,Apple,,,3543.0,auto,1703236438958,App Closed,🇪🇸,,Null,es,,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,,Ultra,0.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,64.0
ES,ESP,Yes,Apple,,,21549.0,auto,1703236503933,Swipe,🇪🇸,,Null,es,,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,,Ultra,8.0,Searched,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,23.0
ES,ESP,Yes,Apple,,,17541.0,auto,1703236579667,App Opened,🇪🇸,,Null,en,Home Screen,iPhone,16,Spain,724,Kingdom of Spain,iOS,34.0,,,Ultra,6.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,19.0
ES,ESP,Yes,Apple,,,45841.0,auto,1703236945449,Content Viewed,🇪🇸,,Null,es,Notifications,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,-1,Ultra,1.0,Toggled Dark Mode,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,59.0
CA,CAN,Yes,Apple,,,6761.0,auto,1703237015860,Long Press,🇨🇦,,Null,es,,iPhone,16,Canada,124,,iOS,34.0,,,X,4.0,Searched,0qHsECLhfA8HHukD,Apple,,,,,,fH4o4M01jfsR,,iPhone,16,iOS,,X,,,,95.0
FR,FRA,Yes,Samsung,,,85169.0,auto,1703237036002,App Opened,🇫🇷,,Null,es,Profile,MP,13,France,250,French Republic,Android,-1.0,,,X,1.0,Viewed Article,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,70.0
ES,ESP,Yes,Apple,,,52372.0,auto,1703237056041,Scroll,🇪🇸,,Null,es,,iPhone,16,Spain,724,Kingdom of Spain,iOS,3.0,,,Ultra,2.0,Viewed User Profile,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,37.0
FR,FRA,Yes,Samsung,,,73280.0,auto,1703237086156,Content Shared,🇫🇷,,Null,es,,MP,13,France,250,French Republic,Android,3.0,,-1,X,3.0,,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,81.0
FR,FRA,Yes,Samsung,,,127.0,auto,1703237339395,App Opened,🇫🇷,,Null,es,,MP,13,France,250,French Republic,Android,34.0,TRUE,-1,X,1.0,Toggled Dark Mode,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,46.0
FR,FRA,Yes,Samsung,,,97972.0,auto,1703237424422,Long Press,🇫🇷,,Null,en,Profile,MP,13,France,250,French Republic,Android,34.0,,,X,8.0,,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,36.0
ES,ESP,Yes,Apple,,,86435.0,auto,1703237563939,App Closed,🇪🇸,,Null,en,,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,,Ultra,6.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,54.0
FR,FRA,Yes,Samsung,,,93515.0,auto,1703237758433,Swipe,🇫🇷,,Null,es,,MP,13,France,250,French Republic,Android,-1.0,,,X,1.0,Viewed Article,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,23.0
ES,ESP,Yes,Apple,,,35908.0,auto,1703237761864,Double Tap,🇪🇸,,Null,en,,iPhone,16,Spain,724,Kingdom of Spain,iOS,34.0,,-1,Ultra,3.0,Checked Notifications,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,81.0
FR,FRA,Yes,Samsung,,,65618.0,auto,1703237853467,Scroll,🇫🇷,{{ga-sid}},Null,es,Home Screen,MP,13,France,250,French Republic,Android,-1.0,,-1,X,6.0,,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,87.0
ES,ESP,Yes,Apple,,,24894.0,auto,1703237962646,App Closed,🇪🇸,,Null,en,,iPhone,16,Spain,724,Kingdom of Spain,iOS,8.0,,-1,Ultra,3.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,60.0
FR,FRA,Yes,Samsung,,,56326.0,auto,1703238029758,App Closed,🇫🇷,,Null,es,,MP,13,France,250,French Republic,Android,8.0,,,X,0.0,Searched,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,50.0
FR,FRA,Yes,Samsung,,,98276.0,auto,1703238152136,Content Shared,🇫🇷,,Null,en,Profile,MP,13,France,250,French Republic,Android,-1.0,,,X,6.0,Viewed Article,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,44.0
FR,FRA,Yes,Samsung,,,55567.0,auto,1703238746658,Swipe,🇫🇷,,Null,es,Content Page,MP,13,France,250,French Republic,Android,8.0,TRUE,,X,9.0,,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,18.0
ES,ESP,Yes,Apple,,,40315.0,auto,1703238751517,Search Initiated,🇪🇸,{{ga-sid}},Null,es,,iPhone,16,Spain,724,Kingdom of Spain,iOS,-1.0,,-1,Ultra,3.0,Viewed Article,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,72.0
FR,FRA,Yes,Samsung,,,15456.0,auto,1703239050599,Long Press,🇫🇷,,Null,en,,MP,13,France,250,French Republic,Android,34.0,,-1,X,8.0,,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,21.0
ES,ESP,Yes,Apple,,,86166.0,auto,1703239585070,Search Initiated,🇪🇸,,Null,en,Settings,iPhone,16,Spain,724,Kingdom of Spain,iOS,8.0,,,Ultra,2.0,,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,30.0
ES,ESP,Yes,Apple,,,66908.0,auto,1703239781162,App Closed,🇪🇸,,Null,en,Settings,iPhone,16,Spain,724,Kingdom of Spain,iOS,3.0,,-1,Ultra,8.0,Searched,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,55.0
FR,FRA,Yes,Samsung,,,90852.0,auto,1703239807583,App Closed,🇫🇷,,Null,en,,MP,13,France,250,French Republic,Android,8.0,,-1,X,0.0,,FAtNl2UGW8fO3kwJ,Samsung,,,,,,qmqIj4EMviU4,,MP,13,Android,,X,,,,95.0
ES,ESP,Yes,Apple,,,87351.0,auto,1703239853344,Double Tap,🇪🇸,,Null,es,,iPhone,16,Spain,724,Kingdom of Spain,iOS,3.0,,,Ultra,7.0,Shared Content,bHkvZv5EAOeKKuSk,Apple,,,,,,ToJHdGsezaep,,iPhone,16,iOS,,Ultra,,,,85.0
